"","Total.Entries","CS","ID","RD1","RD2","RD3","RD4","RD5","R1","R2","R3","R4","R5","RD_sum","R_sum","CurrentLabel","NextLabel"
"3922",53,53,0,0,0,1,1,2,0,0,1,3,15,38,123,0,0
"3923",53,53,0,0,0,1,1,2,0,0,1,3,16,36,127,2,0
"3924",53,53,0,0,0,1,1,2,0,0,1,3,29,37,189,0,0
"3925",53,53,0,0,0,1,1,2,0,0,1,4,14,40,151,0,0
"3926",53,53,0,0,0,1,1,4,0,0,1,3,21,35,115,0,1
"3927",53,53,0,0,0,1,1,6,0,0,1,4,25,43,158,1,1
"3928",53,53,0,0,0,1,2,8,0,0,2,4,17,64,161,0,0
"3929",54,26,28,0,0,1,2,22,0,0,1,2.75,31,96,171,0,0
"3930",54,49,5,0,0,0,1,3,0,0,0,1,9,26,61,0,0
"3931",54,49,5,0,0,0,1,19,0,0,0,3,43,57,149,1,0
"3932",54,51,3,0,0,0,1,8,0,0,0,2,17,41,98,1,1
"3933",54,52,2,0,0,0,1,3,0,0,0,1,20,29,84,1,1
"3934",54,52,2,0,0,0,1,4,0,0,0,1.75,52,31,102,0,1
"3935",54,53,1,0,0,0,1,3,0,0,0,1.75,50,24,130,0,1
"3936",54,54,0,0,0,0,1,2,0,0,0,1,8,21,49,1,2
"3937",54,54,0,0,0,1,1,4,0,0,1.5,4,26,48,164,1,1
"3938",55,34,21,0,0,1,2,21,0,0,1,7,199,128,613,1,0
"3939",55,47,8,0,0,0,1,13,0,0,0,2,54,44,181,0,0
"3940",55,51,4,0,0,1,1,5,0,0,1,3.5,10,47,124,1,1
"3941",55,54,1,0,0,1,1,2,0,0,1,3.5,21,31,153,2,1
"3942",55,54,1,0,0,1,1,3,0,0,2,5,34,50,226,1,0
"3943",55,54,1,0,0,1,1,5,0,0,1,5,19,44,177,0,0
"3944",55,54,1,0,0,1,1,5,0,0,2,3.5,19,48,155,0,1
"3945",55,55,0,0,0,0,1,2,0,0,0,1.5,9,24,54,0,1
"3946",55,55,0,0,0,0,1,2,0,0,0,1.5,17,25,65,0,0
"3947",55,55,0,0,0,0,1,2,0,0,0,3.5,12,29,121,1,1
"3948",55,55,0,0,0,1,1,2,0,0,1,2,11,31,84,0,1
"3949",55,55,0,0,0,1,1,3,0,0,1,4,17,47,151,0,0
"3950",55,55,0,0,0,1,1,3,0,0,2,5,24,42,211,0,0
"3951",55,55,0,0,0,1,1,4,0,0,1,2,27,34,118,0,0
"3952",55,55,0,0,0,1,1,4,0,0,1,2.5,17,41,133,0,1
"3953",56,55,1,0,0,1,1,3,0,0,2,5.25,26,42,228,1,2
"3954",56,55,1,0,0,1,1,6,0,0,1,4,26,40,151,0,0
"3955",56,56,0,0,0,0,1,2,0,0,0,1,10,21,52,1,1
"3956",56,56,0,0,0,0,1,3,0,0,0,2.25,45,34,154,1,2
"3957",56,56,0,0,0,1,1,3,0,0,1,2,21,37,97,0,2
"3958",56,56,0,0,0,1,1,3,0,0,1,2.25,11,38,100,0,0
"3959",56,56,0,0,0,1,1,5,0,0,1,3,23,52,121,0,1
"3960",57,54,3,0,0,1,1,6,0,0,1,3,14,57,119,0,1
"3961",57,55,2,0,0,0,1,2,0,0,0,2,8,34,65,1,1
"3962",57,56,1,0,0,1,1,3,0,0,1,4,37,52,301,1,1
"3963",57,57,0,0,0,0,1,3,0,0,0,2,9,27,69,0,0
"3964",57,57,0,0,0,0,1,5,0,0,0,2,25,32,83,0,0
"3965",57,57,0,0,0,1,1,9,0,0,2,6,86,66,434,1,1
"3966",58,1,57,0,2,4,7,15,0,3.25,9,30.75,81,261,1029,0,0
"3967",58,49,9,0,0,0.5,1,13,0,0,1,2.75,55,48,187,0,1
"3968",58,51,7,0,0,0,1,24,0,0,0,1,92,73,241,1,1
"3969",58,54,4,0,0,1,1,14,0,0,1,2,48,63,182,0,1
"3970",58,55,3,0,0,0,1,6,0,0,0,2,25,45,115,1,1
"3971",58,56,2,0,0,0.5,1,7,0,0,0.5,2.75,22,51,127,0,0
"3972",58,56,2,0,0,1,1,11,0,0,1,1.75,31,54,143,1,0
"3973",58,57,1,0,0,1,1,4,0,0,1.5,4,44,52,244,1,1
"3974",58,58,0,0,0,0,1,2,0,0,0,1,7,22,41,1,0
"3975",58,58,0,0,0,0,1,3,0,0,0,2,39,33,144,1,1
"3976",58,58,0,0,0,0,1,4,0,0,0,1.75,21,33,104,0,2
"3977",58,58,0,0,0,1,1,3,0,0,1,3.75,39,41,184,0,0
"3978",58,58,0,0,1,1,2,4,0,1,2,4,28,74,186,1,1
"3979",59,37,22,0,0,1,2,8,0,0,2,5,76,83,306,1,1
"3980",59,41,18,0,0,1,1,7,0,0,1,3,21,67,165,1,0
"3981",59,50,9,0,0,0,1,18,0,0,0,2,116,66,251,0,0
"3982",59,57,2,0,0,1,1,12,0,0,1,4,89,58,260,2,1
"3983",59,59,0,0,0,0,1,2,0,0,0,1,11,24,44,0,1
"3984",59,59,0,0,0,0,1,2,0,0,0,2,18,34,94,0,0
"3985",59,59,0,0,0,1,1,3,0,0,1,3,23,45,145,0,0
"3986",59,59,0,0,0,1,1,5,0,0,1,1.5,9,41,76,0,2
"3987",59,59,0,0,0,1,1,5,0,0,1,3,18,37,147,0,1
"3988",60,41,19,0,0,0,1,10,0,0,0,2,19,43,92,1,1
"3989",60,58,2,0,0,1,1,5,0,0,1,3.25,31,53,179,1,2
"3990",60,59,1,0,0,0,1,5,0,0,0,2,16,30,120,0,0
"3991",60,59,1,0,0,1,1,3,0,0,1,3,14,39,126,1,1
"3992",60,60,0,0,0,0,0,2,0,0,0,0,10,12,29,0,0
"3993",60,60,0,0,0,0,1,2,0,0,0,1,9,31,60,0,0
"3994",60,60,0,0,0,1,1,3,0,0,1,2,8,46,92,0,0
"3995",60,60,0,0,0,1,1,4,0,0,1,3,16,43,150,0,0
"3996",60,60,0,0,1,1,2,4,0,1,2.5,6.25,28,69,274,1,1
"3997",61,52,9,0,0,1,2,14,0,0,1,3,61,99,211,0,0
"3998",61,58,3,0,0,1,1,11,0,0,1,2,22,70,134,1,0
"3999",61,60,1,0,0,0,1,4,0,0,0,4,18,38,167,1,1
"4000",61,60,1,0,0,0,1,9,0,0,0,1,13,43,75,0,0
"4001",61,61,0,0,0,0,1,2,0,0,0,2,10,31,87,1,1
"4002",61,61,0,0,0,0,1,2,0,0,0,2,18,36,112,0,0
"4003",61,61,0,0,0,0,1,3,0,0,0,3,24,35,121,0,0
"4004",61,61,0,0,0,1,1,4,0,0,1,3,21,41,147,0,0
"4005",61,61,0,0,1,1,1,6,0,1,3,9,60,73,514,0,2
"4006",62,57,5,0,0,1,1,10,0,0,1,2,30,72,183,1,2
"4007",62,57,5,0,0,1,1,19,0,0,1,6.75,35,64,279,0,0
"4008",62,60,2,0,0,1,1,9,0,0,1,2.75,29,71,157,0,0
"4009",62,60,2,0,0,1,1,12,0,0,1,3,45,55,210,1,0
"4010",62,60,2,0,0,1,2,20,0,0,1,4,83,92,335,0,0
"4011",62,61,1,0,0,1,1,4,0,0,1,2.75,14,54,145,0,0
"4012",62,62,0,0,0,0,1,2,0,0,0,2,6,29,65,0,2
"4013",62,62,0,0,0,0,1,3,0,0,0,3,23,31,190,1,1
"4014",62,62,0,0,0,0,1,4,0,0,0,1,17,35,79,0,1
"4015",62,62,0,0,0,1,1,3,0,0,2,10.75,50,53,454,0,1
"4016",63,44,19,0,0,0,1,2,0,0,0,1,20,25,64,0,0
"4017",63,47,16,0,0,1,2,6,0,0,2,8.5,57,78,416,0,2
"4018",63,58,5,0,0,1,2,28,0,0,1,3,130,109,284,1,2
"4019",63,62,1,0,0,0,1,3,0,0,0,2,21,36,118,1,2
"4020",63,62,1,0,0,0,1,3,0,0,0,2,29,38,111,0,1
"4021",63,62,1,0,0,0,1,46,0,0,0,2,127,77,253,1,2
"4022",63,63,0,0,0,0,0,1,0,0,0,0,25,7,32,0,0
"4023",63,63,0,0,0,1,1,5,0,0,2,5,36,65,228,0,2
"4024",63,63,0,0,0,1,1,5,0,0,2,8,33,51,339,1,1
"4025",64,62,2,0,0,0,1,4,0,0,0,1,14,29,62,1,1
"4026",64,63,1,0,0,0,1,14,0,0,0,2,115,50,217,0,0
"4027",64,63,1,0,0,1,1,2,0,0,1,3,15,44,134,0,1
"4028",64,64,0,0,0,0,1,3,0,0,0,1.25,10,24,73,0,0
"4029",64,64,0,0,0,0,1,3,0,0,0,3.25,34,35,185,0,2
"4030",64,64,0,0,0,1,1,3,0,0,1,2.25,18,46,141,1,0
"4031",64,64,0,0,0,1,1,3,0,0,1,3.25,14,52,166,0,2
"4032",64,64,0,0,0,1,1,3,0,0,1,3.25,17,45,163,2,0
"4033",64,64,0,0,0,1,1,3,0,0,1,4,15,47,176,0,0
"4034",64,64,0,0,0,1,2,4,0,0,1.5,3,19,84,146,1,1
"4035",65,47,18,0,0,0,1,12,0,0,0,4,60,89,288,1,2
"4036",65,61,4,0,0,1,2,12,0,0,1,5,50,117,331,1,1
"4037",65,62,3,0,0,1,1,2,0,0,1,2,12,41,113,1,1
"4038",65,64,1,0,0,0,1,6,0,0,0,1,29,39,123,1,2
"4039",65,64,1,0,0,0,1,12,0,0,0,2,45,50,133,0,0
"4040",65,65,0,0,0,0,0,2,0,0,0,0,5,18,22,1,1
"4041",65,65,0,0,0,0,1,7,0,0,0,1,8,40,74,1,1
"4042",65,65,0,0,0,1,1,2,0,0,1,2,10,38,122,1,1
"4043",65,65,0,0,0,1,1,4,0,0,2,5,29,61,267,0,0
"4044",66,63,3,0,0,1,1,6,0,0,2,4,26,73,196,0,1
"4045",66,66,0,0,0,0,0,1,0,0,0,0,1,4,4,0,0
"4046",66,66,0,0,0,0,1,2,0,0,0,4.5,40,33,339,1,0
"4047",66,66,0,0,0,0,1,6,0,0,0,1,44,29,102,1,1
"4048",66,66,0,0,0,0.5,1,5,0,0,0.5,1,77,52,235,0,2
"4049",66,66,0,0,0,1,1,3,0,0,1,2.75,14,45,119,1,0
"4050",66,66,0,0,0,1,1,3,0,0,1,2.75,28,54,164,0,0
"4051",66,66,0,0,0,1,1,4,0,0,1,4,42,63,259,0,2
"4052",66,66,0,0,1,1,1,3,0,1,4.5,11,24,60,430,1,0
"4053",67,58,9,0,0,1,1,6,0,0,1,5,27,72,248,0,0
"4054",67,67,0,0,0,0,1,3,0,0,0,1.5,26,36,102,1,1
"4055",67,67,0,0,0,0,1,4,0,0,0,1,7,33,58,0,0
"4056",67,67,0,0,0,1,1,4,0,0,1,3,45,65,231,0,0
"4057",68,60,8,0,0,1,1,22,0,0,2,5.25,177,104,455,1,0
"4058",68,61,7,0,0,0.5,1,8,0,0,0.5,4.5,31,67,250,1,0
"4059",68,66,2,0,0,0,1,6,0,0,0,1.25,15,40,91,0,1
"4060",68,66,2,0,0,0.5,1,5,0,0,0.5,2,20,44,115,0,0
"4061",68,67,1,0,0,0,1,4,0,0,0,1,15,24,56,0,1
"4062",68,67,1,0,0,1,1.25,7,0,0,1,3,28,79,186,1,1
"4063",68,68,0,0,0,0,1,6,0,0,0,1,17,34,87,0,2
"4064",68,68,0,0,0,1,1,2,0,0,1,2,18,42,113,0,1
"4065",68,68,0,0,0,1,1,3,0,0,1,4,33,50,199,1,1
"4066",68,68,0,0,0,1,1,3,0,0,8,24,66,57,1016,1,0
"4067",69,57,12,0,0,0,1,28,0,0,0,2,62,108,223,0,0
"4068",69,68,1,0,0,1,1,4,0,0,1,2,18,45,109,0,1
"4069",69,68,1,0,0,1,1,9,0,0,1,2,20,62,150,0,1
"4070",69,69,0,0,0,0,1,2,0,0,0,1,8,30,72,1,0
"4071",69,69,0,0,0,1,2,6,0,0,3,7,53,86,411,0,2
"4072",70,67,3,0,0,1,1,8,0,0,1,3.75,21,63,202,0,0
"4073",70,68,2,0,0,1,1,6,0,0,2,5,49,60,283,1,1
"4074",70,69,1,0,0,0,1,3,0,0,0,1,12,28,48,0,0
"4075",70,69,1,0,0,0,1,9,0,0,0,2,35,58,176,0,0
"4076",70,69,1,0,0,1,1,3,0,0,1,3,40,53,193,0,1
"4077",70,69,1,0,0,1,1,8,0,0,1,2,41,48,140,0,2
"4078",71,57,14,0,0,1,1,20,0,0,1,3,46,86,201,1,1
"4079",71,65,6,0,0,1,1,4,0,0,2,4.5,24,55,241,0,0
"4080",71,70,1,0,0,0,1,3,0,0,0,3,23,44,178,0,1
"4081",71,70,1,0,0,0,1,11,0,0,0,1,44,37,81,0,0
"4082",71,70,1,0,0.5,1,1,3,0,0.5,3,11,27,58,475,0,1
"4083",71,71,0,0,0,0,1,2,0,0,0,1,10,24,59,0,0
"4084",71,71,0,0,0,1,1,3,0,0,1,2,12,47,141,1,1
"4085",71,71,0,0,0,1,1,4,0,0,2,4,22,54,206,0,1
"4086",71,71,0,0,0,1,1,5,0,0,3,6,35,63,384,1,1
"4087",72,70,2,0,0,1,1,9,0,0,1,3,41,57,293,0,0
"4088",72,71,1,0,0,0,1,4,0,0,0,3,17,42,182,0,2
"4089",72,72,0,0,0,0,1,3,0,0,0,1,11,34,80,0,1
"4090",72,72,0,0,0,1,1,2,0,0,1,3,13,46,137,0,0
"4091",73,32,41,0,0,1,2,12,0,0,1,4,28,113,250,0,1
"4092",73,49,24,0,0,1,2,14,0,0,1,5,68,85,315,0,0
"4093",73,72,1,0,0,0,1,4,0,0,0,2,8,46,83,1,0
"4094",73,72,1,0,0,1,1,18,0,0,2,5,64,99,322,1,1
"4095",74,41,33,0,0,1,1,9,0,0,1,3,42,91,256,0,1
"4096",74,52,22,0,0,1,2,6,0,0,2,5,50,83,359,0,0
"4097",74,69,5,0,0,1,1,10,0,0,1,4,33,71,305,0,1
"4098",74,70,4,0,0,0,1,6,0,0,0,2,7,49,72,0,2
"4099",74,73,1,0,0,0,1,4,0,0,0,2,13,48,113,0,0
"4100",74,73,1,0,0,0,1,6,0,0,0,1,21,44,116,0,0
"4101",74,74,0,0,0,0,1,3,0,0,0,1,8,42,75,1,2
"4102",74,74,0,0,0,0.5,1,3,0,0,0.5,3,9,47,147,1,1
"4103",74,74,0,0,0,1,1,3,0,0,1,3,20,56,172,2,0
"4104",74,74,0,0,0,1,1,4,0,0,1,3.75,18,49,189,0,0
"4105",75,53,22,0,1,1,2,11,0,1,3,7,45,124,439,1,2
"4106",75,56,19,0,0,1,2,5,0,0,2,4,43,75,370,1,0
"4107",75,70,5,0,0,0,1,2,0,0,0,2,12,32,96,0,0
"4108",75,72,3,0,0.5,1,1,15,0,0.5,3,7.5,30,94,418,1,0
"4109",76,75,1,0,0,1,1,3,0,0,1.5,4.25,19,59,255,0,2
"4110",76,76,0,0,0,0,1,2,0,0,0,3,38,46,164,1,0
"4111",76,76,0,0,0,0,1,3,0,0,0,2,20,43,153,1,1
"4112",76,76,0,0,0,1,1,5,0,0,1,3,62,49,291,0,1
"4113",76,76,0,0,0.75,1,1,6,0,0.75,3.5,9.25,39,73,489,0,0
"4114",77,73,4,0,0,1,1,6,0,0,1,2,18,68,143,1,2
"4115",77,75,2,0,0,0,1,11,0,0,0,1,22,55,113,1,1
"4116",77,77,0,0,0,1,1,2,0,0,1,3,20,55,182,0,0
"4117",78,46,32,0,0,0,1,10,0,0,0,1.75,33,69,149,1,0
"4118",78,73,5,0,0,1,1,7,0,0,1,4,17,65,189,0,0
"4119",78,77,1,0,1,1,2,4,0,1,2,5.75,16,95,284,0,0
"4120",78,78,0,0,0,1,1,4,0,0,1,3,19,58,212,0,0
"4121",78,78,0,0,0,1,1,9,0,0,1,4,21,77,229,0,0
"4122",79,70,9,0,0,0,1,13,0,0,0,2,32,63,148,0,0
"4123",79,75,4,0,0,1,1,11,0,0,1,6.5,62,83,377,1,2
"4124",79,79,0,0,0,0,1,7,0,0,0,2,16,70,148,0,1
"4125",79,79,0,0,0,1,1,3,0,0,1,3,13,54,151,0,0
"4126",79,79,0,0,0,1,1,4,0,0,2,6,35,69,370,0,0
"4127",79,79,0,0,0,1,1,5,0,0,1,3,36,63,185,0,0
"4128",80,73,7,0,0,0,1,3,0,0,0,2,12,39,114,0,0
"4129",80,77,3,0,0,0,1,2,0,0,0,2,11,33,80,1,0
"4130",80,79,1,0,0,1,1,5,0,0,1,2,38,84,207,1,1
"4131",81,71,10,0,0,0,1,7,0,0,0,1,16,60,106,2,2
"4132",81,78,3,0,0,1,1,10,0,0,1,3,24,71,173,1,0
"4133",81,80,1,0,0,0,1,4,0,0,0,1,7,34,56,0,0
"4134",81,81,0,0,0,1,1,3,0,0,1,4,20,55,204,0,0
"4135",82,75,7,0,0,0.5,1,18,0,0,0.5,3,83,103,380,1,1
"4136",82,79,3,0,0,1,1,4,0,0,2,5.75,25,72,340,1,0
"4137",82,81,1,0,0,0,1,7,0,0,0,2,20,51,162,0,1
"4138",82,82,0,0,0,1,1,2,0,0,1,5,32,64,367,1,1
"4139",83,64,19,0,0,1,1,14,0,0,1,3.5,54,107,376,1,0
"4140",83,80,3,0,0,0,1,12,0,0,0,2,56,77,271,0,1
"4141",83,83,0,0,0,1,1,2,0,0,1,5,24,50,282,0,0
"4142",83,83,0,0,0,1,1,4,0,0,1,2,39,60,152,0,0
"4143",83,83,0,0,0,1,1,4,0,0,2,7.5,52,67,523,1,0
"4144",84,78,6,0,0,1,1,11,0,0,1,3,54,75,239,1,0
"4145",84,81,3,0,0,1,1,13,0,0,2,8.25,72,106,548,0,2
"4146",84,82,2,0,0,1,1,4,0,0,1,2,10,55,124,0,0
"4147",84,83,1,0,0,0,1,5,0,0,0,1.25,29,46,140,1,0
"4148",84,84,0,0,0,0,1,3,0,0,0,2,8,46,109,0,1
"4149",84,84,0,0,0,1,1,2,0,0,1,5,18,51,257,1,1
"4150",84,84,0,0,0,1,1,3,0,0,1,3,23,57,207,1,1
"4151",85,84,1,0,0,1,1,5,0,0,1,3,27,73,235,1,0
"4152",85,85,0,0,0,0,1,2,0,0,0,1,14,33,88,1,1
"4153",85,85,0,0,0,0,1,2,0,0,0,2,14,39,133,1,0
"4154",86,79,7,0,0,0.5,1,6,0,0,0.5,2,15,62,137,0,0
"4155",86,84,2,0,0,1,1,5,0,0,1,2,26,71,180,0,0
"4156",86,85,1,0,0,0,1,5,0,0,0,1,27,43,113,0,2
"4157",86,86,0,0,0,0,1,2,0,0,0,1.75,11,42,103,1,0
"4158",86,86,0,0,0,0,1,4,0,0,0,1,10,36,66,1,0
"4159",86,86,0,0,0,0,1,6,0,0,0,1,19,45,135,1,0
"4160",86,86,0,0,0,1,1,3,0,0,1,3,47,68,255,1,0
"4161",87,79,8,0,0,0,1,14,0,0,0,2,51,74,179,0,0
"4162",87,82,5,0,0,0,1,9,0,0,0,2,54,76,280,0,0
"4163",87,85,2,0,0,0,1,4,0,0,0,1,10,56,108,1,2
"4164",87,86,1,0,0,1,1,3,0,0,1,4,26,54,225,1,0
"4165",87,87,0,0,0,0,1,2,0,0,0,3,15,44,175,1,1
"4166",88,81,7,0,0,1,2,9,0,0,1,4,27,112,338,1,1
"4167",88,83,5,0,0,1,1,7,0,0,1,2.25,23,81,213,0,0
"4168",88,86,2,0,0,1,1,4,0,0,1,2,39,69,242,1,1
"4169",88,86,2,0,0,1,1,6,0,0,1,3,24,69,221,1,0
"4170",88,87,1,0,0,1,1,3,0,0,1,4,19,64,256,2,2
"4171",89,87,2,0,0,1,1,5,0,0,1,4,15,65,253,0,0
"4172",89,89,0,0,0,0,1,2,0,0,0,3,23,43,195,1,1
"4173",90,86,4,0,0,0,1,4,0,0,0,2,30,62,191,1,1
"4174",90,86,4,0,0,0,1,9,0,0,0,2,39,80,203,1,1
"4175",90,87,3,0,0,1,1,7,0,0,1,3,38,78,223,0,0
"4176",91,75,16,0,0,1,1,16,0,0,1,4.5,136,118,400,0,0
"4177",91,90,1,0,0,0,1,6,0,0,0,1,27,52,102,0,0
"4178",91,91,0,0,0,1,1,4,0,0,1,2.5,21,60,196,0,0
"4179",91,91,0,0,1,1,1,9,0,1,3,8,80,127,688,1,0
"4180",91,91,0,0,1,1,2,7,0,1,2,6,30,127,413,1,1
"4181",92,46,46,0,1,1,2,11,0,1,3,7,45,154,565,1,1
"4182",92,89,3,0,0,1,1,7,0,0,2,6,47,80,410,2,0
"4183",93,88,5,0,0,0,1,32,0,0,0,3,71,105,267,0,1
"4184",93,91,2,0,1,1,1,4,0,1,3,6,31,84,409,0,2
"4185",93,91,2,0,1,1,2,5,0,1,3,9,40,121,611,0,0
"4186",93,93,0,0,0,0,1,3,0,0,0,2,9,47,106,0,2
"4187",93,93,0,0,0,0,1,4,0,0,0,1,7,35,71,1,1
"4188",93,93,0,0,0,0,1,4,0,0,0,1,31,48,122,1,0
"4189",94,71,23,0,0,1,1.75,13,0,0,1,3,66,134,292,0,0
"4190",94,92,2,0,0,0,1,4,0,0,0,1,20,55,143,0,0
"4191",94,92,2,0,0,0,1,5,0,0,0,1.75,18,56,182,1,1
"4192",94,92,2,0,0,0,1,9,0,0,0,1,33,49,147,0,1
"4193",94,93,1,0,0,1,1,3,0,0,1,3,40,74,211,1,1
"4194",94,94,0,0,0,0,0.75,2,0,0,0,0.75,8,26,52,1,1
"4195",95,89,6,0,0,1,1,7,0,0,1,3,49,84,263,2,1
"4196",96,88,8,0,0,1,1,14,0,0,1,4.25,77,106,375,0,1
"4197",96,93,3,0,0,1,1,16,0,0,1,3,59,88,307,1,0
"4198",96,96,0,0,0,1,1,4,0,0,1,4,21,61,249,1,1
"4199",97,95,2,0,0,0,1,3,0,0,0,1,14,56,133,0,0
"4200",97,95,2,0,0,1,1,7,0,0,2,6,27,86,453,0,2
"4201",97,96,1,0,0,1,1,3,0,0,2,5,16,78,325,0,0
"4202",98,98,0,0,0,0,1,3,0,0,0,2,13,54,126,0,2
"4203",98,98,0,0,0,0,1,3,0,0,0,2,39,52,186,1,2
"4204",99,63,36,0,0,0,1,5,0,0,0,3,13,73,212,0,0
"4205",100,71,29,0,0,1,2,10,0,0,1,4,52,139,382,0,0
"4206",100,89,11,0,0,0,1,7,0,0,0,2,35,80,192,0,0
"4207",100,100,0,0,0,0,1,2,0,0,0,3.25,15,52,243,1,0
"4208",100,100,0,0,0,0,1,3,0,0,0,1,10,47,96,0,0
"4209",100,100,0,0,0,0.5,1,2,0,0,0.5,2,14,58,196,0,0
"4210",102,56,46,0,0,1,1,9,0,0,1,3.75,57,131,460,0,0
"4211",102,99,3,0,0,0,1,2,0,0,0,1,12,46,110,0,0
"4212",102,101,1,0,0,1,1,8,0,0,1,2,50,75,262,0,2
"4213",103,94,9,0,0,0,1,6,0,0,0,1,36,65,183,0,0
"4214",103,101,2,0,0,1,1,16,0,0,1,3.5,62,82,292,0,1
"4215",103,102,1,0,0,1,1,8,0,0,1,4,34,109,304,1,1
"4216",104,100,4,0,0,1,1,6,0,0,1,3.25,31,77,316,0,1
"4217",104,103,1,0,0,0,1,3,0,0,0,3.25,28,64,270,1,0
"4218",104,103,1,0,0,0,1,4,0,0,0,2,22,62,163,0,2
"4219",105,101,4,0,0,1,1,22,0,0,1,2,77,101,358,0,1
"4220",106,65,41,0,0,1,1.75,12,0,0,1,4.75,138,172,647,0,0
"4221",106,99,7,0,0,0,1,5,0,0,0,1,55,58,305,1,1
"4222",106,102,4,0,0,1,1,6,0,0,1,2.75,41,96,304,1,1
"4223",106,106,0,0,0,0,1,3,0,0,0,1,8,53,108,1,1
"4224",106,106,0,0,0,0,1,3,0,0,0,2,12,63,163,1,1
"4225",106,106,0,0,0,1,1,4,0,0,1,3,27,82,218,0,0
"4226",106,106,0,0,0,1,1,6,0,0,2,5,24,118,397,1,1
"4227",107,105,2,0,0,0,1,4,0,0,0,2,12,75,140,1,1
"4228",108,108,0,0,0,0,1,2,0,0,0,3,18,53,186,1,1
"4229",108,108,0,0,0,1,1,3,0,0,1,2.25,13,75,198,0,0
"4230",109,107,2,0,0,1,1,9,0,0,1,3,38,86,326,1,2
"4231",109,108,1,0,0,1,1,6,0,0,1,3,20,97,300,2,0
"4232",109,108,1,0,0,1,1,15,0,0,1,4,71,111,399,1,1
"4233",110,66,44,0,1,1,3,21,0,1,3,9,104,256,907,1,1
"4234",110,110,0,0,0,0,1,3,0,0,0,2,21,51,175,0,0
"4235",111,102,9,0,0,1,1.5,27,0,0,1,3,99,172,478,1,0
"4236",111,110,1,0,0,0,1,8,0,0,0,1.5,47,65,225,0,1
"4237",113,110,3,0,0,1,1,5,0,0,1,2,23,74,228,1,0
"4238",113,113,0,0,1,1,1,5,0,1,2,6,38,106,560,1,0
"4239",115,115,0,0,0,0,0,1,0,0,0,0,5,15,25,0,0
"4240",115,115,0,0,0,1,1,3,0,0,1,4,15,101,324,1,1
"4241",115,115,0,0,0,1,1,5,0,0,1,3,20,74,255,0,0
"4242",116,45,71,0,0,1,2,6,0,0,1,3,31,126,329,0,0
"4243",116,96,20,0,0,0,1,8,0,0,0,2,18,91,218,0,0
"4244",116,105,11,0,0,1,1,5,0,0,1,2,31,79,214,1,2
"4245",116,116,0,0,0,0,1,2,0,0,0,2,16,62,192,0,1
"4246",116,116,0,0,0,0,1,3,0,0,0,1,14,68,126,0,1
"4247",116,116,0,0,0,1,2,5,0,0,2,5,28,114,433,0,0
"4248",117,109,8,0,0,1,1,10,0,0,1,3,53,126,350,0,0
"4249",118,62,56,0,1,1,3,9,0,1,3,7,28,238,620,1,1
"4250",118,114,4,0,0,0,1,9,0,0,0,3.75,44,105,304,0,1
"4251",119,108,11,0,0,0,1,12,0,0,0,2,18,98,187,1,1
"4252",119,116,3,0,0,1,1,6,0,0,1,2,18,98,263,0,0
"4253",119,118,1,0,0,0,1,7,0,0,0,2,44,73,234,1,1
"4254",119,118,1,0,0,1,1,3,0,0,3,8.5,65,103,1007,0,0
"4255",120,82,38,0,0,1,2,30,0,0,2,7.25,79,237,731,0,0
"4256",120,114,6,0,0,1,1,10,0,0,1,3,29,121,380,0,0
"4257",120,117,3,0,0,1,1,13,0,0,1,3.25,53,96,379,1,1
"4258",121,114,7,0,0,1,1,5,0,0,1,3,23,86,266,0,0
"4259",121,121,0,0,0,0,0,2,0,0,0,0,9,28,51,1,1
"4260",121,121,0,0,0,1,1,4,0,0,1,3,13,96,233,1,1
"4261",122,111,11,0,0,0,1,21,0,0,0,2,60,138,342,0,0
"4262",122,122,0,0,0,0,1,8,0,0,0,2,22,68,185,1,2
"4263",123,115,8,0,0,0,1,8,0,0,0,1,11,57,91,0,0
"4264",123,116,7,0,0,1,1,6,0,0,1,3,72,94,372,0,0
"4265",123,122,1,0,0,0,1,8,0,0,0,1,18,69,117,0,1
"4266",123,123,0,0,0,0,1,17,0,0,0,2,116,76,312,0,1
"4267",124,123,1,0,0,1,1,4,0,0,1,3,26,107,310,0,0
"4268",124,124,0,0,0,0,1,3,0,0,0,1,16,59,138,1,1
"4269",125,108,17,0,0,0,1,7,0,0,0,2,24,94,252,0,0
"4270",125,118,7,0,0,1,1,7,0,0,2,4,160,120,804,1,1
"4271",125,120,5,0,0,1,1,14,0,0,2,6,71,130,603,1,2
"4272",125,122,3,0,0,1,1,6,0,0,1,4,27,96,346,1,2
"4273",126,125,1,0,0,0,1,3,0,0,0,2.75,15,72,232,1,1
"4274",126,126,0,0,0,0,1,4,0,0,0,1,12,64,131,0,1
"4275",127,71,56,0,1,2,3,19,0,1,3,6.5,90,306,691,0,0
"4276",128,121,7,0,0,0,1,11,0,0,0,1,35,59,147,0,1
"4277",128,123,5,0,0,0,1,4,0,0,0,2,34,83,252,0,2
"4278",128,126,2,0,0,0,1,3,0,0,0,2,55,79,336,0,0
"4279",128,126,2,0,0,0,1,6,0,0,0,1,33,58,175,1,1
"4280",128,128,0,0,0,0,1,3,0,0,0,2,21,73,248,0,0
"4281",129,125,4,0,0,0,1,6,0,0,0,1,33,64,168,0,0
